,name,class_name
13289,H5FCuIgP4YU__U__S1---0458.760-0477.900.wav,Turkish
13290,85rRc6bxF68__U__S13---0018.480-0037.250.wav,Turkish
13291,OZPTSkHaL2w__U__S26---0172.560-0186.080.wav,Turkish
13292,N5ZtFHT4wFs__U__S0---0060.960-0073.050.wav,Turkish
13293,d3TsYyNTgMU__U__S128---1687.840-1707.610.wav,Turkish
13294,Vk7uMlqlsdk__U__S70---0449.790-0460.130.wav,Turkish
13295,OWEo9s0JrIc__U__S118---0576.650-0589.000.wav,Turkish
13296,GJfBE8BkNSU__U__S1---0003.780-0017.960.wav,Turkish
13297,2X6pAFHDeRI__U__S277---2953.880-2964.300.wav,Turkish
13298,4HMWWqe2a0Y__U__S234---2076.440-2087.340.wav,Turkish
13299,XkbDx80c4O8__U__S10---0712.120-0724.140.wav,Turkish
13300,OgKpzdowWTk__U__S10---2317.860-2330.000.wav,Turkish
13301,NUpeVOztRvw__U__S0---0015.430-0031.690.wav,Turkish
13302,LLWudqF57UA__U__S161---1085.960-1098.790.wav,Turkish
13303,ijOmsVmxNXY__U__S2---0499.310-0514.840.wav,Turkish
13304,vi12DYm5pwk__U__S88---0560.850-0578.790.wav,Turkish
13305,EljW16I1uAs__U__S16---0039.580-0056.040.wav,Turkish
13306,9mIpEdZTnzM__U__S17---0069.390-0083.040.wav,Turkish
13307,FLVQvLUGo9g__U__S0---0154.050-0169.740.wav,Turkish
13308,H4FjwZpPeDM__U__S8---0086.090-0105.370.wav,Turkish
13309,5h4b0DuC5dg__U__S217---1405.320-1420.630.wav,Turkish
13310,-aguuLZTpOE__U__S18---0041.940-0052.480.wav,Turkish
13311,y36suHYtEqo__U__S1---0194.040-0212.210.wav,Turkish
13312,DWAJcJqItH8__U__S106---0311.360-0323.060.wav,Turkish
13313,d3TsYyNTgMU__U__S128---2488.630-2506.090.wav,Turkish
13314,HbN2FSlJdME__U__S1---0101.000-0111.980.wav,Turkish
13315,uN_hQmjEm7g__U__S120---0739.200-0757.780.wav,Turkish
13316,srEiAss2zlw__U__S1---0033.470-0049.090.wav,Turkish
13317,-aguuLZTpOE__U__S1---0320.430-0332.670.wav,Turkish
13318,n5c6FWj3U84__U__S194---1235.000-1252.870.wav,Turkish
13319,3VwxgGV6icE__U__S113---0743.740-0761.040.wav,Turkish
13320,M9VNg2dw2Ts__U__S2---0022.300-0042.130.wav,Turkish
13321,YjhB2WvSD-k__U__S10---0193.810-0208.600.wav,Turkish
13322,wInZaoYUDVQ__U__S103---0507.800-0527.430.wav,Turkish
13323,7_oPOutqiJw__U__S176---1064.570-1075.770.wav,Turkish
13324,3bhBo9YCTpo__U__S36---0273.200-0286.250.wav,Turkish
13325,-yRXX9qS4nc__U__S21---0277.610-0288.010.wav,Turkish
13326,3bhBo9YCTpo__U__S100---1695.750-1706.240.wav,Turkish
13327,Q1OT2MJnCAY__U__S282---1851.030-1861.160.wav,Turkish
13328,lai_-Aok1pA__U__S487---3047.380-3066.810.wav,Turkish
13329,bJejXLirSbY__U__S45---0321.280-0334.520.wav,Turkish
13330,n5c6FWj3U84__U__S139---1075.470-1092.050.wav,Turkish
13331,HaO4GrEe3io__U__S100---1308.440-1327.670.wav,Turkish
13332,OWEo9s0JrIc__U__S118---1173.870-1184.320.wav,Turkish
13333,OGIA5owLkXk__U__S16---0162.260-0180.150.wav,Turkish
13334,PlMhLZj67Ow__U__S108---0373.740-0384.430.wav,Turkish
13335,xn1Y3AFW8jo__U__S227---1439.860-1453.150.wav,Turkish
13336,9dlN4MziFm4__U__S17---0113.860-0125.230.wav,Turkish
13337,rGakRshrdeM__U__S21---0172.990-0190.520.wav,Turkish
13338,3bhBo9YCTpo__U__S100---1796.890-1814.420.wav,Turkish
13339,B6qx2293MMM__U__S123---0473.970-0487.760.wav,Turkish
13340,ItYMm74U8v0__U__S21---0171.350-0188.220.wav,Turkish
13341,Q1OT2MJnCAY__U__S102---0564.970-0577.860.wav,Turkish
13342,VmnjmH9LN54__U__S36---0284.390-0295.420.wav,Turkish
13343,ZtrGrwp17Es__U__S101---0314.970-0331.090.wav,Turkish
13344,SJaZGIASRA4__U__S1---0134.620-0152.960.wav,Turkish
13345,X2Bx9SoFwPs__U__S71---0551.200-0565.750.wav,Turkish
13346,N5ZtFHT4wFs__U__S107---0640.920-0653.400.wav,Turkish
13347,Z63-jTVXYp4__U__S1---0010.090-0020.520.wav,Turkish
13348,1Pu-LbsIUP4__U__S61---0459.240-0471.250.wav,Turkish
13349,KOldkycI1u0__U__S181---1321.900-1332.440.wav,Turkish
13350,__U3eiMxijE__U__S164---1215.430-1234.260.wav,Turkish
13351,-yRXX9qS4nc__U__S53---0342.430-0360.800.wav,Turkish
13352,9mIpEdZTnzM__U__S18---0237.420-0249.890.wav,Turkish
13353,WxDxBbgeDGk__U__S36---0228.480-0239.510.wav,Turkish
13354,ID04z8b120Y__U__S16---0151.800-0163.410.wav,Turkish
13355,nnLssL8A2k8__U__S118---0751.600-0764.640.wav,Turkish
13356,srEiAss2zlw__U__S1---0016.930-0033.330.wav,Turkish
13357,BG6pah6_7BU__U__S3---0036.380-0055.360.wav,Turkish
13358,lai_-Aok1pA__U__S329---2809.120-2822.350.wav,Turkish
13359,UHimBjoxtTM__U__S14---0291.420-0304.090.wav,Turkish
13360,8GVga7EdgK0__U__S10---0041.690-0061.130.wav,Turkish
13361,2X6pAFHDeRI__U__S290---2362.010-2373.720.wav,Turkish
13362,RFCLrgl2T-Q__U__S2---0011.040-0026.690.wav,Turkish
13363,lai_-Aok1pA__U__S147---3175.650-3187.770.wav,Turkish
13364,evQblqQvQvg__U__S104---0727.200-0739.640.wav,Turkish
13365,B6qx2293MMM__U__S111---0534.620-0554.540.wav,Turkish
13366,L5K3IxINr7A__U__S22---0144.960-0161.940.wav,Turkish
13367,MIusNSUOHs8__U__S1---0063.580-0074.180.wav,Turkish
13368,xXWt0qkYT2s__U__S19---0425.700-0441.170.wav,Turkish
13369,HbN2FSlJdME__U__S1---0005.150-0022.020.wav,Turkish
13370,kBQwhFbLtFM__U__S10---1779.830-1794.890.wav,Turkish
13371,wIOtmxvdwYM__U__S1---0108.800-0122.920.wav,Turkish
13372,jvYi60g5pig__U__S3---0382.060-0392.870.wav,Turkish
13373,ODaH8RVLGbw__U__S1---0337.000-0352.950.wav,Turkish
13374,0W6xOxHniGM__U__S16---0076.930-0087.460.wav,Turkish
13375,teJs5BreCmE__U__S12---0126.970-0138.400.wav,Turkish
13376,w8vPN3of7N8__U__S0---0245.040-0258.050.wav,Turkish
13377,GJfBE8BkNSU__U__S105---0604.830-0615.800.wav,Turkish
13378,1c60LC_n4Ds__U__S101---0378.010-0389.930.wav,Turkish
13379,MdJYNBKDqps__U__S61---0470.220-0480.640.wav,Turkish
13380,7_oPOutqiJw__U__S106---0823.970-0835.860.wav,Turkish
13381,PlMhLZj67Ow__U__S108---0362.040-0373.740.wav,Turkish
13382,3bhBo9YCTpo__U__S130---1074.310-1085.850.wav,Turkish
13383,2UIZe3JSNXk__U__S1---0000.000-0011.930.wav,Turkish
13384,HaO4GrEe3io__U__S100---1506.860-1520.850.wav,Turkish
13385,1ssSUq2xuIA__U__S13---0105.800-0119.320.wav,Turkish
13386,qwH7WASHjOM__U__S1---0216.870-0231.280.wav,Turkish
13387,3TZ0OS2UGho__U__S0---0311.890-0327.110.wav,Turkish
13388,4uq6O39n1Kg__U__S102---0570.340-0587.760.wav,Turkish
13389,J25jpgrnPXg__U__S123---1208.720-1222.530.wav,Turkish
13390,ntKM26MRE6w__U__S105---0785.260-0798.050.wav,Turkish
13391,4p0a18_WTUA__U__S120---1118.200-1129.500.wav,Turkish
13392,42hkgIw9934__U__S83---0509.570-0524.350.wav,Turkish
13393,Q1OT2MJnCAY__U__S228---1638.430-1653.800.wav,Turkish
13394,LLWudqF57UA__U__S201---1389.440-1399.920.wav,Turkish
13395,O1Yw6551rJs__U__S134---0895.400-0911.520.wav,Turkish
13396,srEiAss2zlw__U__S133---1475.230-1488.190.wav,Turkish
13397,U7xDZfAj9RU__U__S29---0098.020-0109.520.wav,Turkish
13398,HaO4GrEe3io__U__S100---0592.870-0609.730.wav,Turkish
13399,W_YaOJXzROI__U__S1---0243.050-0256.580.wav,Turkish
13400,oAKcwhZ4shs__U__S102---0415.410-0425.540.wav,Turkish
13401,nnLssL8A2k8__U__S108---0851.500-0866.480.wav,Turkish
13402,xst62ktOzsA__U__S3---0194.210-0211.540.wav,Turkish
13403,o80Hc53jZyo__U__S11---0108.130-0119.610.wav,Turkish
13404,lP0FX4J4czo__U__S28---0178.720-0193.480.wav,Turkish
13405,Qytzkmm3tDI__U__S9---0079.760-0091.450.wav,Turkish
13406,mCG_Sz05XI8__U__S101---0761.190-0773.100.wav,Turkish
13407,ZjwUdSk7n60__U__S1---0000.000-0015.600.wav,Turkish
13408,LLWudqF57UA__U__S1---0655.940-0666.600.wav,Turkish
13409,teJs5BreCmE__U__S101---0372.050-0384.550.wav,Turkish
13410,2X6pAFHDeRI__U__S10---0366.690-0380.430.wav,Turkish
13411,OWEo9s0JrIc__U__S101---0437.180-0448.560.wav,Turkish
13412,__U3eiMxijE__U__S104---1126.500-1144.480.wav,Turkish
13413,Jks2GbmT4XQ__U__S11---0235.890-0249.450.wav,Turkish
13414,d3TsYyNTgMU__U__S128---1088.980-1108.170.wav,Turkish
13415,y0_O7-tV2P0__U__S23---0500.310-0512.960.wav,Turkish
13416,d3TsYyNTgMU__U__S128---1443.650-1457.250.wav,Turkish
13417,rt3ZthtLbWQ__U__S68---0502.410-0522.360.wav,Turkish
13418,6ZxEeZC9Ggo__U__S0---0066.520-0084.920.wav,Turkish
13419,IfUle_8VSlo__U__S21---0444.790-0457.310.wav,Turkish
13420,4tWOD_uG9-A__U__S0---0029.830-0045.450.wav,Turkish
13421,b9ZUfOrYRlE__U__S2---0201.860-0212.130.wav,Turkish
13422,J25jpgrnPXg__U__S125---0833.620-0847.580.wav,Turkish
13423,7_oPOutqiJw__U__S176---1241.940-1257.330.wav,Turkish
13424,AAWxKd17rX4__U__S106---0584.800-0597.520.wav,Turkish
13425,LLWudqF57UA__U__S291---2537.010-2554.300.wav,Turkish
13426,k3-UiedhUNg__U__S2---0187.370-0206.040.wav,Turkish
13427,xv1w0dwCH3M__U__S12---0240.180-0252.830.wav,Turkish
13428,iweLjrFW0eQ__U__S12---0058.760-0074.920.wav,Turkish
13429,gbEdWvY0Ceo__U__S0---0817.030-0832.610.wav,Turkish
13430,2X6pAFHDeRI__U__S105---0991.500-1002.140.wav,Turkish
13431,c0ovdz-Tdis__U__S107---0420.610-0430.940.wav,Turkish
13432,_E1WKTcTURE__U__S138---0191.320-0205.580.wav,Turkish
13433,UbsJLmFqtMY__U__S113---0401.910-0413.630.wav,Turkish
13434,wJHVHWTv_Po__U__S1---0006.300-0023.070.wav,Turkish
13435,CKvKzfIaLDI__U__S10---0071.980-0085.900.wav,Turkish
13436,o8AuAu71g8A__U__S104---0544.710-0561.320.wav,Turkish
13437,yogTU9YRwwo__U__S0---0023.650-0039.930.wav,Turkish
13438,HbN2FSlJdME__U__S1---0074.180-0091.220.wav,Turkish
13439,cMa0QdqlTAk__U__S0---0330.170-0341.190.wav,Turkish
13440,DU3EeKxI0g8__U__S25---0057.950-0070.020.wav,Turkish
13441,5h4b0DuC5dg__U__S123---0851.780-0865.720.wav,Turkish
13442,KsBxrve80ZQ__U__S337---2155.210-2170.480.wav,Turkish
13443,GZXqphwJkWg__U__S88---0527.070-0539.100.wav,Turkish
13444,wib0uEfodMM__U__S13---0234.650-0251.590.wav,Turkish
13445,oAKcwhZ4shs__U__S228---1372.540-1386.100.wav,Turkish
13446,okjVGDw_iVk__U__S17---0170.430-0181.220.wav,Turkish
13447,rt3ZthtLbWQ__U__S7---0056.660-0072.300.wav,Turkish
13448,2jVGIITc_Fc__U__S21---0136.100-0148.820.wav,Turkish
13449,4BuzJzING_s__U__S2---0074.180-0089.010.wav,Turkish
13450,Qytzkmm3tDI__U__S12---0049.570-0062.360.wav,Turkish
13451,aB70MjpBwZc__U__S13---0181.450-0195.700.wav,Turkish
13452,rSG4sLScFQ4__U__S17---0200.490-0214.830.wav,Turkish
13453,tN3TJN7M05U__U__S46---0285.810-0302.670.wav,Turkish
13454,-n7LlsHZI8s__U__S40---0262.220-0273.980.wav,Turkish
13455,UHimBjoxtTM__U__S17---0111.120-0122.590.wav,Turkish
13456,xn1Y3AFW8jo__U__S12---0172.320-0182.790.wav,Turkish
13457,DFgJO7TwJH0__U__S19---0083.640-0096.240.wav,Turkish
13458,FyuY3I1yxxY__U__S18---0149.500-0161.670.wav,Turkish
13459,OgKpzdowWTk__U__S163---1319.140-1330.880.wav,Turkish
13460,HbN2FSlJdME__U__S36---0646.400-0658.030.wav,Turkish
13461,cTRw4D5WACk__U__S0---0067.970-0079.630.wav,Turkish
13462,X2Bx9SoFwPs__U__S82---0514.930-0526.330.wav,Turkish
13463,kJdgD0QiWmA__U__S21---0161.650-0175.970.wav,Turkish
13464,gIuutBpWE1I__U__S0---0503.850-0521.520.wav,Turkish
13465,kBbJMs9mp2k__U__S20---0150.670-0165.080.wav,Turkish
13466,KsBxrve80ZQ__U__S108---0804.790-0819.350.wav,Turkish
13467,g6z61L_MmTY__U__S14---0497.470-0516.370.wav,Turkish
13468,4p0a18_WTUA__U__S125---0826.660-0843.350.wav,Turkish
13469,uxvr5m6REmc__U__S106---0616.160-0627.670.wav,Turkish
13470,lai_-Aok1pA__U__S1---0307.870-0322.370.wav,Turkish
13471,fCQew9rFpYg__U__S40---0271.100-0283.600.wav,Turkish
13472,_tOD-hoDHV8__U__S27---0162.030-0172.430.wav,Turkish
13473,uMFddHctTQw__U__S13---0326.500-0344.840.wav,Turkish
13474,UfgkUpnNZj0__U__S1---0012.210-0030.420.wav,Turkish
13475,oAKcwhZ4shs__U__S15---0074.670-0086.090.wav,Turkish
13476,UGif8Gqd9N4__U__S13---0028.140-0045.100.wav,Turkish
13477,0TuLALssvPU__U__S123---0754.590-0766.650.wav,Turkish
13478,7zEa6haWfno__U__S106---1982.940-1998.710.wav,Turkish
13479,qhnIwBL_7DQ__U__S102---0708.490-0723.490.wav,Turkish
13480,Q1OT2MJnCAY__U__S12---0267.330-0287.050.wav,Turkish
13481,YF-Gs-TFnoc__U__S129---0362.300-0374.030.wav,Turkish
13482,DFgJO7TwJH0__U__S104---0631.710-0651.020.wav,Turkish
13483,yiC6qUEQvUE__U__S1---0003.850-0021.890.wav,Turkish
13484,XfYN5x9ItXs__U__S75---0714.780-0731.680.wav,Turkish
13485,02cnscLFrBE__U__S138---1912.410-1924.640.wav,Turkish
13486,4q7RUfPEQvI__U__S69---0505.840-0517.990.wav,Turkish
13487,srEiAss2zlw__U__S14---0248.150-0261.560.wav,Turkish
13488,85rRc6bxF68__U__S13---0058.090-0075.540.wav,Turkish
13489,Q1OT2MJnCAY__U__S172---1108.250-1120.590.wav,Turkish
13490,2X6pAFHDeRI__U__S105---1340.290-1353.440.wav,Turkish
13491,FBsXVStDIoM__U__S18---0221.790-0232.030.wav,Turkish
13492,OgKpzdowWTk__U__S10---0642.350-0655.000.wav,Turkish
13493,vOMm8SLzmwc__U__S35---0256.840-0267.520.wav,Turkish
13494,4q5RHz7ASXE__U__S116---1233.130-1247.520.wav,Turkish
13495,JE8_CAnYAvY__U__S228---0411.610-0427.400.wav,Turkish
13496,UGif8Gqd9N4__U__S30---0226.200-0242.610.wav,Turkish
13497,y36suHYtEqo__U__S1---0387.740-0398.430.wav,Turkish
13498,3VwxgGV6icE__U__S113---0721.320-0735.450.wav,Turkish
13499,0TuLALssvPU__U__S102---0385.850-0404.800.wav,Turkish
13500,JvgqlZQt6ns__U__S37---0290.260-0300.490.wav,Turkish
13501,d3TsYyNTgMU__U__S2---0266.390-0278.150.wav,Turkish
13502,rVsWrR1_z_A__U__S78---0503.210-0519.520.wav,Turkish
13503,oAKcwhZ4shs__U__S110---0877.160-0890.480.wav,Turkish
13504,wJHVHWTv_Po__U__S0---0329.180-0344.930.wav,Turkish
13505,OWEo9s0JrIc__U__S164---0534.370-0547.100.wav,Turkish
13506,EEWEPHNopX0__U__S15---0191.120-0206.000.wav,Turkish
13507,lai_-Aok1pA__U__S147---2020.740-2030.990.wav,Turkish
13508,N3XgjJccqNs__U__S57---0360.440-0374.700.wav,Turkish
13509,02cnscLFrBE__U__S178---2963.140-2973.280.wav,Turkish
13510,OWEo9s0JrIc__U__S120---0738.880-0753.380.wav,Turkish
13511,6ZxEeZC9Ggo__U__S0---0186.580-0201.330.wav,Turkish
13512,VOtKPyzGyGw__U__S11---0061.760-0073.400.wav,Turkish
13513,IfUle_8VSlo__U__S1---0313.050-0324.060.wav,Turkish
13514,J5yT3L2FLbw__U__S0---0484.010-0494.770.wav,Turkish
13515,4p0a18_WTUA__U__S125---0095.370-0111.880.wav,Turkish
13516,36PgOtZa2nE__U__S118---0159.610-0169.870.wav,Turkish
13517,3bhBo9YCTpo__U__S100---1642.960-1661.160.wav,Turkish
13518,7_oPOutqiJw__U__S131---1777.840-1790.060.wav,Turkish
13519,PZpKCzAgNm4__U__S0---0127.190-0138.020.wav,Turkish
13520,yCISoTX9FiQ__U__S1---0060.010-0070.880.wav,Turkish
13521,teJs5BreCmE__U__S12---0065.540-0076.300.wav,Turkish
13522,DFgJO7TwJH0__U__S16---1477.320-1488.130.wav,Turkish
13523,PZpKCzAgNm4__U__S0---0192.650-0209.780.wav,Turkish
13524,V6ojzAZMI2A__U__S111---0893.150-0906.290.wav,Turkish
13525,4p0a18_WTUA__U__S101---0711.300-0729.880.wav,Turkish
13526,B6qx2293MMM__U__S111---0745.040-0764.780.wav,Turkish
13527,xn1Y3AFW8jo__U__S408---2582.420-2601.400.wav,Turkish
13528,OgKpzdowWTk__U__S10---0444.300-0460.060.wav,Turkish
13529,NvkSb-6z1Dk__U__S0---0019.180-0031.820.wav,Turkish
13530,5G8MJdTMdnY__U__S101---0685.220-0695.840.wav,Turkish
13531,D96RU7_1ggQ__U__S25---0313.990-0325.400.wav,Turkish
13532,qU1WBya4-sM__U__S11---0118.040-0130.400.wav,Turkish
13533,8GVga7EdgK0__U__S10---0172.010-0187.840.wav,Turkish
13534,Ihqz0wcf9WA__U__S16---0547.030-0559.670.wav,Turkish
13535,rVDBOh1ZfY0__U__S0---0062.470-0078.350.wav,Turkish
13536,oZZxAYu5rgU__U__S106---0277.520-0297.220.wav,Turkish
13537,OZPTSkHaL2w__U__S12---0115.910-0135.590.wav,Turkish
13538,ntKM26MRE6w__U__S55---0367.130-0382.080.wav,Turkish
13539,__U3eiMxijE__U__S113---0784.350-0802.100.wav,Turkish
13540,SJaZGIASRA4__U__S14---0229.600-0240.790.wav,Turkish
13541,LLWudqF57UA__U__S318---2161.560-2175.210.wav,Turkish
13542,d3TsYyNTgMU__U__S128---1429.670-1443.650.wav,Turkish
13543,k3-UiedhUNg__U__S114---1177.750-1194.160.wav,Turkish
13544,Z63-jTVXYp4__U__S1---0161.950-0172.400.wav,Turkish
13545,uLGJqXWIKmo__U__S117---0184.150-0197.240.wav,Turkish
13546,5h4b0DuC5dg__U__S222---1441.390-1456.180.wav,Turkish
13547,3bhBo9YCTpo__U__S209---2162.250-2180.280.wav,Turkish
13548,o8AuAu71g8A__U__S101---0386.330-0406.210.wav,Turkish
13549,__U3eiMxijE__U__S164---1330.510-1340.530.wav,Turkish
13550,wJHVHWTv_Po__U__S39---0277.170-0297.070.wav,Turkish
13551,_E1WKTcTURE__U__S121---0401.700-0419.040.wav,Turkish
13552,Ihqz0wcf9WA__U__S16---0252.590-0265.910.wav,Turkish
13553,xn1Y3AFW8jo__U__S566---3573.590-3584.780.wav,Turkish
13554,k3-UiedhUNg__U__S0---0724.730-0737.470.wav,Turkish
13555,iDh0NUGquI0__U__S133---0822.790-0834.240.wav,Turkish
13556,y5Mp4IRMzaU__U__S79---0537.660-0555.020.wav,Turkish
13557,V6ojzAZMI2A__U__S175---0227.820-0246.440.wav,Turkish
13558,y0_O7-tV2P0__U__S66---0611.460-0628.610.wav,Turkish
13559,z5ZHYpBMQtA__U__S159---0158.090-0176.030.wav,Turkish
13560,t8PeelO77M0__U__S100---0330.570-0343.180.wav,Turkish
13561,N5ZtFHT4wFs__U__S0---0248.320-0260.760.wav,Turkish
13562,wDW3FsupapY__U__S0---0378.190-0396.520.wav,Turkish
13563,LLWudqF57UA__U__S400---2596.600-2608.440.wav,Turkish
13564,7zEa6haWfno__U__S126---2235.170-2245.190.wav,Turkish
13565,okjVGDw_iVk__U__S17---0145.350-0159.470.wav,Turkish
13566,Ihqz0wcf9WA__U__S16---0496.220-0507.620.wav,Turkish
13567,YF-Gs-TFnoc__U__S129---0462.320-0476.640.wav,Turkish
13568,OXjqlkm2o20__U__S1---0188.400-0203.640.wav,Turkish
13569,lai_-Aok1pA__U__S1---0596.580-0606.650.wav,Turkish
13570,n4PQveoz8ZY__U__S0---0018.050-0033.370.wav,Turkish
13571,5G8MJdTMdnY__U__S101---0658.180-0675.590.wav,Turkish
13572,0MXf1-L3RsQ__U__S17---0270.070-0282.870.wav,Turkish
13573,8JKl3y24spc__U__S13---0015.590-0033.730.wav,Turkish
13574,HbN2FSlJdME__U__S1---0145.980-0162.140.wav,Turkish
13575,G2IZkcfJXR4__U__S75---0513.070-0523.180.wav,Turkish
13576,mw-Co-ZHz54__U__S1---0026.470-0043.030.wav,Turkish
13577,PVnN8YkeqvM__U__S35---0229.870-0240.990.wav,Turkish
13578,zD08qouGCME__U__S21---0176.830-0194.370.wav,Turkish
13579,6UnrIyNjB3Q__U__S100---0087.290-0099.540.wav,Turkish
13580,2X6pAFHDeRI__U__S10---2635.900-2648.970.wav,Turkish
13581,L5K3IxINr7A__U__S1---0002.100-0013.180.wav,Turkish
13582,FyuY3I1yxxY__U__S102---0336.560-0346.680.wav,Turkish
13583,DFgJO7TwJH0__U__S16---0468.210-0479.390.wav,Turkish
13584,YF-Gs-TFnoc__U__S128---0740.040-0759.250.wav,Turkish
13585,qwH7WASHjOM__U__S1---0142.590-0162.340.wav,Turkish
13586,oZZxAYu5rgU__U__S106---0467.460-0480.000.wav,Turkish
13587,V3cG4Z3frWE__U__S43---0279.390-0291.380.wav,Turkish
13588,02cnscLFrBE__U__S354---0352.670-0365.500.wav,Turkish
13589,3bhBo9YCTpo__U__S100---1770.200-1789.210.wav,Turkish
13590,_tOD-hoDHV8__U__S111---0405.940-0424.090.wav,Turkish
13591,c0ovdz-Tdis__U__S119---0450.070-0462.020.wav,Turkish
13592,ID04z8b120Y__U__S10---0460.020-0478.790.wav,Turkish
13593,02cnscLFrBE__U__S227---1404.850-1418.540.wav,Turkish
13594,t8PeelO77M0__U__S11---0061.030-0077.340.wav,Turkish
13595,9mIpEdZTnzM__U__S18---0124.820-0137.020.wav,Turkish
13596,_tOD-hoDHV8__U__S1---0027.190-0045.020.wav,Turkish
13597,DFgJO7TwJH0__U__S19---0064.820-0080.690.wav,Turkish
13598,lai_-Aok1pA__U__S1---0681.490-0693.970.wav,Turkish
13599,0zUYl9lLeTs__U__S1---0045.860-0062.110.wav,Turkish
13600,d3TsYyNTgMU__U__S128---0760.740-0772.740.wav,Turkish
13601,52bBDtYn7t4__U__S377---2445.820-2456.510.wav,Turkish
13602,V3cG4Z3frWE__U__S19---0190.550-0201.940.wav,Turkish
13603,vAkMyZeEpa4__U__S149---1516.180-1527.480.wav,Turkish
13604,SJaZGIASRA4__U__S14---0066.550-0078.640.wav,Turkish
13605,9ynLnteQZms__U__S11---0093.130-0107.020.wav,Turkish
13606,3TZ0OS2UGho__U__S0---0191.150-0210.120.wav,Turkish
13607,JHNgAwewo60__U__S14---0033.780-0050.180.wav,Turkish
13608,NIfGhb2yl0I__U__S0---0161.030-0174.720.wav,Turkish
13609,t8PeelO77M0__U__S100---1845.540-1858.920.wav,Turkish
13610,_E1WKTcTURE__U__S179---1061.400-1076.580.wav,Turkish
13611,wInZaoYUDVQ__U__S17---0150.330-0168.330.wav,Turkish
13612,-n7LlsHZI8s__U__S117---0820.540-0834.070.wav,Turkish
13613,J5yT3L2FLbw__U__S0---0144.450-0160.160.wav,Turkish
13614,_E1WKTcTURE__U__S130---2216.540-2235.680.wav,Turkish
13615,OgKpzdowWTk__U__S10---2049.300-2061.650.wav,Turkish
13616,-n7LlsHZI8s__U__S68---0591.550-0602.080.wav,Turkish
13617,Ihqz0wcf9WA__U__S16---0194.170-0206.960.wav,Turkish
13618,8a-HLdWTzAs__U__S10---0049.040-0059.350.wav,Turkish
13619,iDh0NUGquI0__U__S128---0293.940-0309.280.wav,Turkish
13620,bJejXLirSbY__U__S102---0633.510-0648.590.wav,Turkish
13621,KsBxrve80ZQ__U__S202---1295.200-1315.090.wav,Turkish
13622,93InX6EY9jA__U__S2---0020.770-0040.120.wav,Turkish
13623,vAkMyZeEpa4__U__S319---2092.380-2109.210.wav,Turkish
13624,SrpLQ0f-l1Y__U__S1---0057.880-0077.750.wav,Turkish
13625,TVCJ4P9DwbA__U__S1---0229.870-0240.300.wav,Turkish
13626,I8A9vyrbP6U__U__S13---0210.080-0224.050.wav,Turkish
13627,RQDaBr9Fqhw__U__S46---0298.910-0313.480.wav,Turkish
13628,V6ojzAZMI2A__U__S59---0393.950-0406.390.wav,Turkish
13629,sGVzGhyYh9Y__U__S114---0182.380-0193.890.wav,Turkish
13630,6Hi9UW76zOU__U__S107---0922.660-0941.290.wav,Turkish
13631,srEiAss2zlw__U__S53---0371.660-0387.070.wav,Turkish
13632,oAKcwhZ4shs__U__S248---1511.680-1531.200.wav,Turkish
13633,OKJSRoyWItU__U__S1---0081.640-0094.220.wav,Turkish
13634,R5SeBepcmLg__U__S104---0804.990-0818.840.wav,Turkish
13635,1dy1x3OTsAU__U__S106---0103.870-0119.910.wav,Turkish
13636,ODhtIDmk1FM__U__S12---0098.750-0112.230.wav,Turkish
13637,6Hi9UW76zOU__U__S10---0713.980-0731.660.wav,Turkish
13638,vOMm8SLzmwc__U__S29---0222.500-0239.740.wav,Turkish
13639,JE8_CAnYAvY__U__S34---0724.000-0734.810.wav,Turkish
13640,ODaH8RVLGbw__U__S1---0030.890-0041.830.wav,Turkish
13641,rSG4sLScFQ4__U__S17---0295.280-0313.520.wav,Turkish
13642,HLUxZ97rAZc__U__S119---0809.100-0821.590.wav,Turkish
13643,6UnrIyNjB3Q__U__S100---0071.610-0087.290.wav,Turkish
13644,cynOl9DBIBo__U__S110---0377.800-0396.150.wav,Turkish
13645,OWEo9s0JrIc__U__S15---3379.770-3392.020.wav,Turkish
13646,PlMhLZj67Ow__U__S155---0213.860-0231.690.wav,Turkish
13647,qVGDW42zOyE__U__S6---0035.610-0046.430.wav,Turkish
13648,AAWxKd17rX4__U__S51---0303.780-0318.260.wav,Turkish
13649,HaO4GrEe3io__U__S100---1271.940-1287.300.wav,Turkish
13650,kQl7Vg9j5Io__U__S1---0066.410-0085.160.wav,Turkish
13651,w8vPN3of7N8__U__S0---0477.570-0491.560.wav,Turkish
13652,XfYN5x9ItXs__U__S13---0806.280-0817.610.wav,Turkish
13653,_gbpgVk5JOA__U__S0---0011.070-0021.600.wav,Turkish
13654,PZpKCzAgNm4__U__S0---0169.980-0185.640.wav,Turkish
13655,5D4OAfte1Xg__U__S11---0076.870-0095.480.wav,Turkish
13656,AXa4RxuIhp4__U__S335---2181.730-2192.850.wav,Turkish
13657,d3TsYyNTgMU__U__S128---2319.310-2333.400.wav,Turkish
13658,rt3ZthtLbWQ__U__S10---0584.850-0604.160.wav,Turkish
13659,LLWudqF57UA__U__S161---1736.820-1752.370.wav,Turkish
13660,t8PeelO77M0__U__S1---1561.080-1578.640.wav,Turkish
